564.65417,22138
565.07367,22272
565.4931,22436
565.91254,22586
566.33191,22758
566.75134,22790
567.17072,22918
567.59009,23155
568.00946,23288
568.42883,23426
568.84814,23586
569.26746,23760
569.68677,23838
570.10608,24051
570.52533,24156
570.94464,24290
571.36389,24438
571.78314,24562
572.20233,24689
572.62158,24928
573.04077,25042
573.45996,25083
573.87915,25361
574.29828,25462
574.71741,25572
575.13654,25771
575.55566,25840
575.97479,26035
576.39386,26235
576.81293,26212
577.23199,26398
577.65106,26650
578.07007,26808
578.48914,26925
578.90814,27144
579.32709,27276
579.74609,27373
580.16504,27589
580.58398,27705
581.00293,27994
581.42188,27975
581.84076,28230
582.25964,28294
582.67853,28509
583.09741,28600
583.51624,28862
583.93506,29036
584.35388,29059
584.77271,29350
585.19153,29529
585.61029,29575
586.02905,29750
586.44781,30035
586.86652,30046
587.28528,30275
587.70398,30549
588.12268,30682
588.54132,30736
588.96002,30781
589.37866,31064
589.7973,31282
590.21588,31344
590.63452,31518
591.0531,31825
591.47168,31811
591.89026,31854
592.30878,32241
592.72729,32286
593.14581,32496
593.56433,32553
593.98279,32762
594.40131,32826
594.81976,33081
595.23816,33188
595.65662,33175
596.07501,33334
596.49341,33556
596.9118,33633
597.33014,33732
597.74854,33950
598.16687,34053
598.58521,34107
599.00348,34260
599.42175,34350
599.84003,34582
600.2583,34700
600.67657,34742
601.09479,34933
601.513,34983
601.93121,35119
602.34937,35170
602.76758,35361
603.18573,35414
603.60388,35590
604.02197,35642
604.44006,35828
604.85815,36017
605.27625,36045
605.69434,36180
606.11237,36301
606.5304,36375
606.94843,36495
607.36639,36649
607.78442,36627
608.20239,36726
608.6203,36924
609.03827,36983
609.45618,37152
609.87408,37274
610.29199,37280
610.70984,37384
611.12769,37390
611.54553,37709
611.96338,37856
612.38116,37753
612.79901,37903
613.21674,37926
613.63452,38110
614.05225,38143
614.47003,38247
614.8877,38281
615.30542,38326
615.72308,38555
616.14075,38683
616.55841,38682
616.97607,38662
617.39368,38801
617.81128,38894
618.22888,38881
618.64642,38980
619.06396,38868
619.48151,39119
619.89905,39147
620.31659,39216
620.73407,39209
621.15155,39363
621.56897,39480
621.98639,39428
622.40387,39595
622.82123,39538
623.23865,39664
623.65601,39633
624.07336,39678
624.49072,39716
624.90802,39597
625.32538,39762
625.74261,39857
626.15991,39755
626.57715,39835
626.99445,39829
627.41162,39941
627.82886,40121
628.24603,39904
628.66321,40118
629.08038,39981
629.4975,40030
629.91461,40129
630.33173,39900
630.74884,40104
631.16589,40190
631.58295,40077
632,40196
632.41705,40211
632.83405,40209
633.25104,40137
633.66803,40176
634.08496,40250
634.50189,40267
634.91882,40291
635.33569,40234
635.75262,40144
636.16949,40259
636.5863,40236
637.00317,40242
637.41998,40288
637.83679,40314
638.25354,40419
638.67035,40259
639.0871,40383
639.50378,40233
639.92053,40336
640.33722,40465
640.75391,40390
641.17059,40370
641.58722,40598
642.00385,40630
642.42047,40698
642.83704,40619
643.2536,40565
643.67017,40700
