523.49,0.037593,0.017803,0.01117
523.91,0.037875,0.017556,0.01047
524.33,0.037626,0.017421,0.01062
524.75,0.037533,0.017703,0.01116
525.17,0.038168,0.017786,0.01103
525.59,0.03858,0.017497,0.01063
526.01,0.037915,0.017057,0.01047
526.43,0.038323,0.017878,0.01153
526.85,0.038118,0.017657,0.01143
527.27,0.038326,0.017612,0.01131
527.69,0.038548,0.017517,0.01111
528.12,0.038092,0.017427,0.01093
528.54,0.038706,0.017225,0.01111
528.96,0.038653,0.01756,0.01126
529.38,0.039249,0.017681,0.01062
529.8,0.039053,0.017438,0.011
530.22,0.039018,0.017119,0.01069
530.64,0.039352,0.017561,0.0111
531.06,0.039649,0.017975,0.01129
531.48,0.039633,0.017595,0.01111
531.9,0.039807,0.017217,0.01097
532.32,0.040017,0.017743,0.01107
532.74,0.04024,0.017065,0.01061
533.16,0.039895,0.017098,0.01099
533.58,0.040105,0.017598,0.01093
534,0.04027,0.017166,0.01053
534.42,0.040154,0.017004,0.0111
534.84,0.040617,0.017345,0.01129
535.26,0.039956,0.017704,0.01095
535.68,0.040126,0.017236,0.01035
536.1,0.040518,0.017091,0.0107
536.53,0.040943,0.017603,0.01116
536.95,0.039979,0.017412,0.01048
537.37,0.041012,0.017524,0.01106
537.79,0.041214,0.018056,0.01071
538.21,0.041448,0.017259,0.01057
538.63,0.040893,0.017338,0.01049
539.05,0.041173,0.016853,0.01084
539.47,0.040931,0.018012,0.01045
539.89,0.041476,0.017113,0.01056
540.31,0.041759,0.017098,0.01061
540.73,0.041502,0.016718,0.01023
541.15,0.041378,0.016901,0.0102
541.57,0.041435,0.01707,0.01027
541.99,0.041871,0.017252,0.0106
542.41,0.042091,0.016937,0.01103
542.83,0.041714,0.017083,0.01093
543.25,0.042242,0.017245,0.01052
543.67,0.042016,0.016616,0.01014
544.09,0.041929,0.017039,0.01031
544.51,0.04257,0.017174,0.01081
544.93,0.042376,0.017462,0.01103
545.35,0.042282,0.017012,0.01017
545.77,0.042811,0.017298,0.00979
546.19,0.042807,0.016524,0.01009
546.61,0.042959,0.017055,0.00984
547.03,0.043097,0.016627,0.01003
547.45,0.043466,0.017112,0.01037
547.87,0.04281,0.017063,0.01055
548.29,0.043243,0.01705,0.01018
548.71,0.043241,0.01692,0.01059
549.13,0.042891,0.01651,0.01011
549.55,0.043377,0.01678,0.0102
549.97,0.04378,0.01664,0.01044
550.39,0.043333,0.01693,0.00959
550.81,0.044255,0.01704,0.00983
551.23,0.043608,0.017,0.01024
551.65,0.043213,0.01652,0.00978
552.07,0.043645,0.01711,0.00989
552.49,0.043629,0.01685,0.00998
552.91,0.044351,0.01706,0.00982
553.33,0.043596,0.01676,0.0106
553.75,0.04359,0.0167,0.01045
554.17,0.044051,0.01639,0.0103
554.59,0.044378,0.01656,0.01034
555.01,0.044163,0.01707,0.01014
555.43,0.044478,0.01679,0.0103
555.85,0.044491,0.01678,0.01
556.27,0.044376,0.01672,0.01033
556.69,0.044345,0.01673,0.0102
557.11,0.044535,0.01718,0.00995
557.53,0.044667,0.01675,0.01064
557.95,0.044594,0.01687,0.01052
558.37,0.04456,0.01663,0.01019
558.79,0.044964,0.01672,0.01001
559.21,0.044793,0.01687,0.01003
559.63,0.044956,0.01643,0.00976
560.05,0.045299,0.01676,0.01002
560.47,0.045029,0.01675,0.01045
560.89,0.045191,0.01715,0.00985
561.31,0.045251,0.01686,0.00987
561.73,0.045183,0.01703,0.00968
562.15,0.045246,0.01717,0.01023
562.57,0.044877,0.0176,0.01014
562.99,0.045336,0.01688,0.01008
563.41,0.045344,0.01635,0.01002
563.83,0.045547,0.01664,0.00954
564.25,0.045203,0.01729,0.00969
564.67,0.045327,0.01718,0.00982
565.09,0.045542,0.0172,0.00985
565.51,0.04562,0.01662,0.01002
565.93,0.045683,0.01717,0.01042
566.35,0.045733,0.01699,0.01018
566.77,0.046007,0.01671,0.00972
567.19,0.045822,0.01669,0.00978
567.61,0.04641,0.01713,0.00979
568.02,0.046199,0.01712,0.01012
568.44,0.045782,0.01698,0.01014
568.86,0.04623,0.01714,0.00976
569.28,0.046444,0.01682,0.00995
569.7,0.046498,0.01676,0.00955
570.12,0.046253,0.01684,0.00956
570.54,0.046601,0.01673,0.0094
570.96,0.046024,0.01742,0.00937
571.38,0.046113,0.01747,0.00962
571.8,0.046289,0.01703,0.00977
572.22,0.046599,0.01687,0.00998
572.64,0.046544,0.01737,0.00964
573.06,0.046627,0.01738,0.00926
573.48,0.046568,0.0173,0.00979
573.9,0.046817,0.0171,0.00964
574.32,0.046352,0.01731,0.01011
574.74,0.046407,0.01686,0.00984
575.16,0.04653,0.01745,0.00913
575.58,0.046835,0.01752,0.00978
575.99,0.046557,0.01749,0.00936
576.41,0.047021,0.01715,0.00942
576.83,0.046824,0.0173,0.00974
577.25,0.046988,0.01739,0.00921
577.67,0.047042,0.01744,0.00956
578.09,0.046909,0.01752,0.00955
578.51,0.046688,0.01744,0.01016
578.93,0.046994,0.01697,0.00971
579.35,0.046661,0.01714,0.00938
579.77,0.047528,0.01772,0.00964
580.19,0.047137,0.01721,0.00964
580.61,0.047207,0.01749,0.00982
581.03,0.047239,0.01726,0.00928
581.45,0.047391,0.01729,0.00964
581.86,0.047343,0.01757,0.00939
582.28,0.047299,0.01762,0.00906
582.7,0.047089,0.01758,0.00935
583.12,0.046965,0.01774,0.00981
583.54,0.0472,0.01749,0.00958
583.96,0.04759,0.01729,0.00924
584.38,0.047141,0.01752,0.00958
584.8,0.047805,0.01746,0.00969
585.22,0.047563,0.01759,0.00938
585.64,0.04751,0.01765,0.00964
586.06,0.047477,0.01742,0.00933
586.47,0.047549,0.01748,0.00968
586.89,0.046957,0.01751,0.00956
587.31,0.047657,0.01756,0.00966
587.73,0.047514,0.01806,0.00943
588.15,0.047485,0.01765,0.00896
588.57,0.047718,0.01777,0.00913
588.99,0.047259,0.01744,0.00948
589.41,0.047671,0.01776,0.00939
589.83,0.047622,0.01735,0.00965
590.24,0.047613,0.01806,0.00979
590.66,0.04748,0.01737,0.00957
591.08,0.047801,0.01778,0.00925
591.5,0.047785,0.01759,0.00929
591.92,0.047774,0.01795,0.01007
592.34,0.04754,0.01779,0.00931
592.76,0.047966,0.01779,0.00969
593.18,0.04766,0.01753,0.00946
593.6,0.047904,0.0179,0.00984
594.01,0.048004,0.01833,0.00915
594.43,0.047374,0.01831,0.00925
594.85,0.048235,0.01824,0.00913
595.27,0.047837,0.01827,0.00934
595.69,0.048117,0.01848,0.00972
596.11,0.047867,0.01837,0.00983
596.53,0.048021,0.01835,0.0099
596.95,0.047528,0.01811,0.00978
597.36,0.048128,0.01838,0.00958
597.78,0.047656,0.01817,0.00971
598.2,0.048168,0.01866,0.0094
598.62,0.047853,0.01791,0.00944
599.04,0.04798,0.0178,0.00881
599.46,0.048097,0.01843,0.00966
599.88,0.048031,0.0184,0.00918
600.29,0.048202,0.01835,0.0093
600.71,0.048133,0.01829,0.00899
601.13,0.047924,0.01832,0.00958
601.55,0.04798,0.01825,0.00921
601.97,0.047914,0.01816,0.00923
602.39,0.048119,0.01864,0.00913
602.81,0.048003,0.01873,0.00957
603.22,0.048106,0.01856,0.00973
603.64,0.047908,0.01853,0.009
604.06,0.047675,0.01848,0.00957
604.48,0.047986,0.01838,0.00973
604.9,0.047768,0.0184,0.00922
605.32,0.048038,0.01882,0.00934
605.74,0.048076,0.01874,0.00959
606.15,0.047931,0.01897,0.00902
606.57,0.048032,0.01893,0.00926
606.99,0.047949,0.01914,0.00893
607.41,0.047976,0.01856,0.00922
607.83,0.048135,0.01903,0.00918
608.25,0.04806,0.01878,0.00939
608.66,0.047889,0.01897,0.0094
609.08,0.048546,0.01883,0.00952
609.5,0.047811,0.01936,0.00958
609.92,0.048282,0.01902,0.00928
610.34,0.047777,0.01935,0.00917
610.75,0.048021,0.01932,0.00926
611.17,0.04811,0.01917,0.00962
611.59,0.047965,0.01906,0.00917
612.01,0.048064,0.01912,0.00954
612.43,0.048001,0.01913,0.00898
612.85,0.047947,0.01924,0.00954
613.26,0.047761,0.01938,0.00921
613.68,0.048025,0.01948,0.00953
614.1,0.047932,0.01955,0.00935
614.52,0.047798,0.0196,0.00924
614.94,0.048086,0.01974,0.00956
615.35,0.048203,0.01946,0.0094
615.77,0.047695,0.01955,0.00931
616.19,0.047965,0.01941,0.00945
616.61,0.047773,0.01927,0.00925
617.03,0.047934,0.01973,0.00967
617.44,0.047566,0.0199,0.00946
617.86,0.047736,0.01948,0.0094
618.28,0.047947,0.01983,0.00928
618.7,0.048021,0.02006,0.0096
619.12,0.04734,0.01989,0.00922
619.53,0.047633,0.01958,0.0092
619.95,0.047711,0.02044,0.00929
620.37,0.047927,0.02038,0.00895
620.79,0.047795,0.0199,0.00908
621.21,0.047875,0.02019,0.00955
621.62,0.047858,0.02002,0.0091
622.04,0.047882,0.02035,0.0095
622.46,0.047834,0.0203,0.00933
622.88,0.047563,0.02029,0.00974
623.3,0.047848,0.02031,0.00927
623.71,0.047682,0.02037,0.00924
624.13,0.047457,0.02004,0.00939
624.55,0.047824,0.02044,0.00932
624.97,0.047443,0.02035,0.00919
625.38,0.047712,0.02038,0.0094
625.8,0.047719,0.02087,0.00931
626.22,0.04762,0.02078,0.00906
626.64,0.047573,0.02075,0.00916
627.05,0.047866,0.02051,0.00928
627.47,0.047315,0.02057,0.00966
627.89,0.047651,0.02081,0.00927
628.31,0.047263,0.0208,0.0092
628.73,0.04738,0.02085,0.00889
629.14,0.04735,0.02102,0.00928
629.56,0.047462,0.02098,0.00935
629.98,0.04747,0.02088,0.00921
630.4,0.047341,0.02091,0.00914
630.81,0.047413,0.02079,0.00932
631.23,0.047163,0.02082,0.0089
631.65,0.047356,0.02104,0.00917
632.07,0.047699,0.02145,0.00943
632.48,0.047513,0.02146,0.00939
632.9,0.047653,0.02136,0.00931
633.32,0.047213,0.02095,0.00937
633.74,0.04758,0.02115,0.00934
634.15,0.047539,0.02169,0.00924
634.57,0.047274,0.02126,0.00941
634.99,0.047424,0.02137,0.00917
635.41,0.047336,0.0215,0.00905
635.82,0.047242,0.02179,0.00919
636.24,0.047071,0.02166,0.00946
636.66,0.047416,0.02204,0.00966
637.07,0.047197,0.02145,0.00897
637.49,0.047135,0.02178,0.00934
637.91,0.047233,0.02198,0.00936
638.33,0.047061,0.02211,0.00941
638.74,0.047049,0.02215,0.00935
639.16,0.046746,0.02189,0.00931
639.58,0.047269,0.02233,0.0093
640,0.047043,0.02191,0.00918
640.41,0.047097,0.0222,0.00936
640.83,0.047101,0.02243,0.00961
641.25,0.047116,0.02231,0.00908
641.66,0.046862,0.02248,0.00965
642.08,0.047053,0.02238,0.00927
642.5,0.046765,0.02219,0.00955
642.91,0.047196,0.02258,0.00916
643.33,0.047024,0.02235,0.00914
643.75,0.046889,0.02229,0.00945
644.17,0.047159,0.02258,0.00943
644.58,0.046562,0.02266,0.00939
645,0.047016,0.02266,0.00943
645.42,0.046789,0.02271,0.00954
645.83,0.047232,0.02264,0.00923
646.25,0.046499,0.02245,0.00909
646.67,0.046814,0.02274,0.00931
647.08,0.046814,0.02289,0.00945
647.5,0.046697,0.02314,0.00947
647.92,0.047028,0.02288,0.00934
648.34,0.046774,0.02291,0.0093
648.75,0.046921,0.0227,0.0094
649.17,0.046458,0.02339,0.00964
649.59,0.046549,0.02304,0.00932
650,0.046591,0.02321,0.00945
650.42,0.046705,0.02339,0.0094
650.84,0.046865,0.02349,0.00929
651.25,0.046544,0.02359,0.00947
651.67,0.046431,0.02337,0.0095
652.09,0.046332,0.02302,0.00948
652.5,0.04668,0.02368,0.00972
652.92,0.046252,0.0236,0.00943
653.34,0.046627,0.02396,0.00957
653.75,0.046367,0.02341,0.00963
654.17,0.046648,0.02347,0.00932
654.59,0.046521,0.02348,0.00945
655,0.046596,0.02381,0.00958
655.42,0.046562,0.0238,0.00961
655.84,0.046138,0.02376,0.00972
656.25,0.045859,0.02373,0.0094
656.67,0.046408,0.02416,0.00954
657.09,0.046358,0.02415,0.00967
657.5,0.046084,0.02397,0.0095
657.92,0.046375,0.02417,0.00934
658.34,0.046211,0.02449,0.00926
658.75,0.046007,0.0243,0.0092
659.17,0.04581,0.02415,0.00963
659.58,0.045708,0.02436,0.00938
660,0.045828,0.02403,0.00936
660.42,0.046095,0.02476,0.00975
660.83,0.045928,0.02406,0.00933
661.25,0.045839,0.0245,0.00958
661.67,0.045966,0.02448,0.00966
662.08,0.046019,0.0245,0.00971
662.5,0.046062,0.02464,0.0097
662.91,0.045865,0.02463,0.0093
663.33,0.045895,0.02468,0.00937
663.75,0.045782,0.02457,0.00985
664.16,0.046107,0.0247,0.00956
664.58,0.045775,0.02471,0.00965
665,0.045795,0.02462,0.0096
665.41,0.045681,0.02502,0.00961
665.83,0.045937,0.02474,0.00983
666.24,0.04582,0.02502,0.00959
666.66,0.045816,0.02538,0.00962
667.08,0.045772,0.02546,0.00975
667.49,0.045765,0.02515,0.00935
667.91,0.045957,0.02551,0.00908
668.32,0.045418,0.02549,0.00948
668.74,0.045554,0.02552,0.00959
669.16,0.045565,0.0254,0.00986
669.57,0.04571,0.02543,0.0093
669.99,0.04551,0.02579,0.00968
670.4,0.045449,0.02565,0.00933
670.82,0.045644,0.02563,0.00954
671.24,0.045413,0.02518,0.00968
671.65,0.045173,0.02539,0.00967
672.07,0.045592,0.02598,0.00976
672.48,0.045108,0.02599,0.00948
672.9,0.045479,0.02592,0.00965
673.32,0.045384,0.0258,0.00949
673.73,0.045192,0.02589,0.00944
674.15,0.045227,0.02614,0.00956
674.56,0.044845,0.02624,0.00982
674.98,0.045478,0.02632,0.00964
675.4,0.045449,0.02609,0.00941
675.81,0.045299,0.02601,0.00981
676.23,0.045113,0.02627,0.0099
676.64,0.045196,0.02631,0.0094
677.06,0.045216,0.02662,0.00976
677.47,0.044713,0.02652,0.00982
677.89,0.045075,0.02615,0.00983
678.3,0.045237,0.02653,0.00985
678.72,0.044757,0.02652,0.00955
679.14,0.044969,0.02671,0.00963
679.55,0.044944,0.02662,0.00971
679.97,0.044772,0.02671,0.00974
680.38,0.044734,0.02676,0.00972
680.8,0.044796,0.02672,0.00969
681.21,0.044946,0.02712,0.0099
681.63,0.044846,0.02694,0.00953
682.04,0.044464,0.02705,0.00946
682.46,0.044373,0.02683,0.00964
682.88,0.044732,0.02717,0.00974
683.29,0.044901,0.02699,0.00977
683.71,0.04494,0.02686,0.00997
684.12,0.044798,0.02716,0.00994
684.54,0.044967,0.02724,0.00974
684.95,0.044673,0.02754,0.00959
685.37,0.044618,0.02738,0.0096
685.78,0.044434,0.02735,0.00943
686.2,0.044796,0.02724,0.00978
686.61,0.044682,0.02774,0.00963
687.03,0.044487,0.02775,0.0097
687.44,0.044548,0.02781,0.00997
687.86,0.044392,0.02765,0.00957
688.27,0.044437,0.02766,0.00974
688.69,0.044286,0.02794,0.00988
689.1,0.044468,0.028,0.0098
689.52,0.044319,0.02804,0.00976
689.93,0.044368,0.02806,0.00978
690.35,0.043948,0.02808,0.00981
690.77,0.044339,0.02809,0.00982
691.18,0.044133,0.02839,0.00978
691.6,0.0444,0.02794,0.00986
692.01,0.044104,0.02835,0.01042
692.43,0.044247,0.02852,0.0096
692.84,0.044239,0.02831,0.00986
693.26,0.044088,0.02813,0.00998
693.67,0.044029,0.02867,0.01026
694.09,0.04405,0.02822,0.00975
694.5,0.044234,0.02834,0.00984
694.91,0.044015,0.02826,0.01015
695.33,0.043805,0.02849,0.00979
695.74,0.043696,0.0288,0.01017
696.16,0.043847,0.02845,0.00988
696.57,0.043808,0.0286,0.00965
696.99,0.0438,0.02886,0.00969
697.4,0.044049,0.02901,0.0099
697.82,0.04381,0.02884,0.00965
698.23,0.043994,0.0289,0.00931
698.65,0.043721,0.02914,0.00994
699.06,0.043777,0.02894,0.00976
699.48,0.04373,0.02914,0.00972
699.89,0.043257,0.0293,0.01014
700.31,0.043428,0.02926,0.00977
700.72,0.04352,0.02917,0.0098
701.14,0.043503,0.02921,0.0096
701.55,0.043769,0.02928,0.00982
701.96,0.043335,0.02947,0.00973
702.38,0.043682,0.02931,0.00977
702.79,0.043214,0.0297,0.01011
703.21,0.043516,0.02914,0.00999
703.62,0.043527,0.02924,0.01001
704.04,0.043521,0.02952,0.00992
704.45,0.043367,0.02973,0.00976
704.87,0.042966,0.02929,0.00941
705.28,0.043144,0.02988,0.00995
705.7,0.043354,0.02984,0.00999
706.11,0.043551,0.02995,0.00958
706.52,0.043279,0.02996,0.00985
706.94,0.043332,0.03017,0.00948
707.35,0.043115,0.03,0.01001
707.77,0.043207,0.02996,0.00994
708.18,0.04315,0.0303,0.00976
708.6,0.043019,0.02997,0.01006
709.01,0.042939,0.03032,0.01008
709.42,0.042991,0.03,0.01
709.84,0.043051,0.03038,0.01024
710.25,0.042761,0.03032,0.01013
710.67,0.043089,0.03051,0.00989
711.08,0.042889,0.03027,0.00994
711.49,0.042676,0.03026,0.01012
711.91,0.043041,0.03038,0.01004
712.32,0.043197,0.03026,0.00999
712.74,0.042911,0.0305,0.00981
713.15,0.042573,0.0307,0.00996
713.56,0.042992,0.03008,0.01011
713.98,0.042752,0.03079,0.00987
714.39,0.042814,0.03094,0.00998
714.81,0.042828,0.0308,0.01016
715.22,0.042534,0.03077,0.01009
715.63,0.042624,0.03085,0.01034
716.05,0.042152,0.03101,0.01002
716.46,0.042536,0.03104,0.01
716.88,0.042603,0.03111,0.01018
717.29,0.042403,0.03119,0.01002
717.7,0.042417,0.0313,0.00994
718.12,0.042698,0.03136,0.01012
718.53,0.042148,0.03157,0.01025
718.94,0.042518,0.03146,0.01012
719.36,0.042708,0.03141,0.00996
719.77,0.042212,0.03139,0.01015
720.19,0.042432,0.03132,0.01022
720.6,0.042279,0.03159,0.0102
721.01,0.042592,0.03145,0.01003
721.43,0.042233,0.03155,0.01
721.84,0.042228,0.03167,0.01004
722.25,0.042307,0.03172,0.00985
722.67,0.042129,0.03115,0.01009
723.08,0.042013,0.0314,0.00997
723.49,0.042357,0.0319,0.01011
723.91,0.042222,0.03176,0.00998
724.32,0.042349,0.03199,0.01032
724.74,0.041892,0.03161,0.01044
725.15,0.042168,0.03169,0.01028
725.56,0.042139,0.03194,0.01018
725.98,0.041785,0.03182,0.00986
726.39,0.041912,0.03216,0.01022
726.8,0.041935,0.03221,0.01043
727.22,0.04174,0.03223,0.0103
727.63,0.041723,0.03221,0.01019
728.04,0.041896,0.03229,0.00989
728.46,0.041662,0.032,0.01053
728.87,0.041779,0.03249,0.01001
729.28,0.041626,0.03263,0.01035
729.7,0.041704,0.03232,0.01002
730.11,0.041885,0.0322,0.0105
730.52,0.041789,0.03239,0.01031
730.93,0.04168,0.03259,0.01041
731.35,0.041566,0.03252,0.01023
731.76,0.041858,0.03252,0.0103
732.17,0.04172,0.03271,0.01014
732.59,0.041287,0.03239,0.01051
733,0.041457,0.03291,0.01012
733.41,0.041439,0.03264,0.01038
733.83,0.041507,0.03263,0.00995
734.24,0.041394,0.03258,0.0101
734.65,0.041504,0.03299,0.01017
735.07,0.041146,0.03265,0.01022
735.48,0.041624,0.03273,0.01032
735.89,0.041205,0.03307,0.01064
736.3,0.041025,0.0331,0.01033
736.72,0.04112,0.03277,0.01009
737.13,0.040861,0.03341,0.01014
737.54,0.040986,0.0334,0.01033
737.95,0.040883,0.03286,0.01026
738.37,0.040722,0.03296,0.01022
738.78,0.040896,0.0335,0.0105
739.19,0.041456,0.03343,0.01048
739.61,0.040736,0.03362,0.01062
740.02,0.040875,0.03325,0.01061
740.43,0.040798,0.03339,0.01041
740.84,0.040913,0.0335,0.01045
741.26,0.041084,0.03324,0.01047
741.67,0.041032,0.03386,0.01026
742.08,0.040914,0.03385,0.01039
742.49,0.040882,0.03351,0.01057
742.91,0.040896,0.03359,0.01014
743.32,0.040945,0.03384,0.01018
743.73,0.040829,0.03362,0.01033
744.14,0.041152,0.03388,0.01017
744.56,0.040648,0.03369,0.00998
744.97,0.040353,0.03361,0.01055
745.38,0.04064,0.033966,0.0102
745.79,0.040981,0.0341,0.01056
746.21,0.040617,0.03391,0.01036
746.62,0.040666,0.034091,0.01036
747.03,0.040645,0.034172,0.01056
747.44,0.040577,0.034207,0.01034
747.86,0.040489,0.034224,0.01051
748.27,0.040754,0.034207,0.01032
748.68,0.040287,0.034208,0.01037
749.09,0.040336,0.034384,0.0104
749.5,0.040086,0.034192,0.01043
749.92,0.040391,0.034368,0.01085
750.33,0.040638,0.03458,0.01048
750.74,0.040218,0.03447,0.0104
751.15,0.040297,0.034545,0.01042
751.56,0.040072,0.034203,0.01055
751.98,0.040205,0.03457,0.01043
752.39,0.040067,0.034496,0.01021
752.8,0.040223,0.03469,0.01047
753.21,0.040331,0.034606,0.01054
753.62,0.040061,0.034606,0.01061
754.04,0.039864,0.034307,0.0108
754.45,0.04009,0.034427,0.01085
754.86,0.039731,0.034214,0.00999
755.27,0.039956,0.035008,0.01048
755.68,0.039846,0.035214,0.01052
756.1,0.039848,0.034823,0.01022
756.51,0.03995,0.034719,0.01024
756.92,0.03982,0.034914,0.0107
757.33,0.039574,0.035047,0.01056
757.74,0.039934,0.035001,0.01031
758.16,0.039759,0.03504,0.0108
